"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCC5",676.215036172237,-0.0388060285442638,0.241358582128896,-0.160781639509051,0.872265386634757,0.949548367730531
"ABCC6",210.570801628548,0.473051927201014,0.3536084606952,1.337784526623,0.180966687340746,0.418318952700623
"ABCC6P1",133.774955499013,-0.0644739748586735,0.346305155218701,-0.186176768919182,0.852306141167128,0.943206971726671
"ABCC6P2",19.332333572126,-0.313599286438022,1.64396674550262,-0.190757682474984,0.848715444285761,0.940946688084617
"ABCC8",4.60528042715938,-0.416285942742255,0.973191443377697,-0.427753393820884,0.668830671885813,NA
"ABCC9",114.781919271801,-0.57310189076759,0.245203816614762,-2.33724702445389,0.0194263433427013,0.108279752591794
"ABCD1",225.320029227014,-0.0272171038196202,0.193581063504506,-0.140597966179614,0.88818755503121,0.95630759117765
"ABCD1P2",0.0662914664019965,0,4.1058718283696,0,1,NA
"ABCD2",1.78858215726859,1.00955079980755,1.49009365168186,0.67750828860191,0.498083512953775,NA
"ABCD3",1345.48345606391,0.202714858721019,0.171041442053848,1.18517978033183,0.235946372640067,0.485267032054147
"ABCD4",1277.35472827639,-0.209351586446601,0.133716514449519,-1.56563747797686,0.117433510841175,0.327370893181683
"ABCE1",985.9288599497,-0.0706415739143149,0.237455726519421,-0.297493663133609,0.766089645216118,0.898452618376477
"ABCF1",1715.70662746627,-0.0066157533442499,0.102525198123651,-0.0645280717845668,0.948549755632289,0.980795102929654
"ABCF2",696.510115867647,0.0492745536063589,0.22073433048855,0.2232301314313,0.823356402069443,0.929176728829214
"ABCF3",786.923696101286,-0.0667950335676422,0.100707982208541,-0.663254611032981,0.507167500840382,0.734336489720531
"ABCG1",356.346167640485,1.50580522186777,0.384137835187933,3.91996071183949,8.85634051880112e-05,0.00281182177416211
"ABCG2",70.5786281343447,0.699774037058597,0.343824565282108,2.03526480571402,0.0418242353975089,0.174784630098087
