"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABAT",381.711235008774,0.55749020861107,0.246071029562766,2.26556620501671,0.0234779562074749,0.12635800186655
"ABC12-47964100C23.1",0.221924950784227,0.437879875516017,5.88581618038173,0.074395778273799,0.940695467945626,NA
"ABC13-48559800H2.1",13.3384940684786,-1.0109382521572,0.516771615605061,-1.95625731295931,0.0504348500323216,0.198449244378458
"ABC14-864958H18.2",50.0221030171505,-0.276364317272619,0.389743353214564,-0.709093086497034,0.478266712925525,0.703138633916532
"ABC7-42404400C24.1",7.96064575099296,0.0137036211053264,1.39200277613983,0.00984453575827482,0.992145323782912,0.997299189303565
"ABC7-42418200C9.1",0.875947237450579,-2.09185295109953,2.14528912659352,-0.97509138752834,0.329514930343764,NA
"ABC7-481722F1.1",0.169240825047282,-0.726527004290962,5.88634619731091,-0.12342580268603,0.901769925695663,NA
"ABCA1",508.97293443332,-0.713450369987652,0.290098545798972,-2.45933797435182,0.0139193511592439,0.0933926469481666
"ABCA10",67.482571569945,-0.366350522171361,0.441685064497622,-0.829438329747585,0.406856419834688,0.645398563716718
"ABCA11P",138.037848247662,-0.793147250185135,0.204853620846937,-3.87177559716047,0.000108045401679479,0.0045889355421747
"ABCA12",11.6571376552511,-0.243691848068203,0.805559918196784,-0.302512379977517,0.762261497435179,0.8877351366512
"ABCA13",18.5480697735705,0.744104985042422,0.535407745436312,1.38979122245615,0.164592284277992,0.390063605992703
"ABCA17P",6.53517478653117,-1.92486159827386,0.577244423229283,-3.33456941429697,0.000854315747975981,0.0172093364272282
"ABCA2",1149.43827083195,-0.000455429716678621,0.288968796797078,-0.00157605153818195,0.99874249333125,0.999479656359315
"ABCA3",87.8577845255,-0.405018291796932,0.354934101068017,-1.14110842147376,0.253824807198225,0.496329715073875
"ABCA4",9.7666816659996,2.10340914242788,0.782257919604182,2.68889465956727,0.00716890377947516,0.0625868396799967
"ABCA5",350.93431479054,0.00905652164950006,0.207750471013813,0.0435932665052678,0.965228619147347,0.985134375594945
"ABCA6",36.93130279669,0.181896940177025,0.409052002496676,0.444679256101436,0.656551562365013,0.824478329883566
"ABCA7",603.928496131972,-0.199262989096208,0.302490311759433,-0.658741722791701,0.510061635732277,0.725495996725074
"ABCA8",61.2788506975094,0.115017391108044,0.49684839250958,0.231493938275802,0.81693109411693,0.917323530923426
