"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AP000797.1",0.420518745174565,1.28566497359167,2.03196715635963,0.632719367322353,0.526916920150829,NA
"AP000797.2",0.283855045422148,-0.126417692566978,3.61408833594689,-0.034979137424392,0.972096376615023,NA
"AP000866.1",3.6208807538122,-0.644587916026238,0.742179533755412,-0.868506724733619,0.385116992524898,0.678709677646247
"AP000925.2",0.514164062689951,1.0861584086814,2.18578439274919,0.496919280915569,0.619245974313224,NA
"AP000936.1",2.77109229492246,0.767574836447177,0.917865143628047,0.836261014786096,0.403008079937037,0.693787555475796
"AP000936.5",0.0657724263206153,0,5.88638648009261,0,1,NA
"AP001052.1",0.393900164895156,1.36884569794424,2.05531428946901,0.666003104711487,0.505409115934517,NA
"AP001187.11",0.0244114980497545,0.59487898078993,5.88638648009261,0.101060129640107,0.919502727891909,NA
"AP001258.5",0.439534849106578,0.530588352823644,2.9520846541953,0.179733447707744,0.857361833549112,NA
"AP001425.14",0.0817297147623471,0,5.88638648009261,0,1,NA
"AP002381.2",1.38504288680475,-0.0631403750896827,1.06907363390214,-0.0590608290087737,0.952903658074293,NA
"AP002530.2",0.0251034673109142,-0.703448240899003,5.88638648009261,-0.119504256690929,0.90487586785363,NA
"AP002884.2",2.69943871153774,-0.477343276293489,1.6164776925881,-0.295298400022599,0.767765938652509,0.915526508742017
"AP002962.1",4.43909612152438,-1.68510235606974,0.754040142335526,-2.23476478433945,0.025432794925887,0.160085012172687
"AP003068.18",8.07411872065985,-0.540857728940245,0.489106801737015,-1.10580700783436,0.268810061162536,0.572792442759894
"AP003385.2",0.0617495453735202,0,5.88638648009261,0,1,NA
"AP003419.11",271.543354362441,-0.525453778103615,0.545605843611684,-0.96306479165496,0.335515009300965,0.636151173838005
"AP004289.1",0.0756804983461543,-0.703432194999405,5.88638648009261,-0.119501530757175,0.904878027359018,NA
"AP004289.2",0.0904976337103896,-0.703422320780009,5.88638648009261,-0.119499853290119,0.904879356261487,NA
"AP004290.1",0.0889377356888868,0.594904900908922,5.88638648009261,0.101064533040916,0.919499232382903,NA
"AP005901.1",22.2517301103427,0.552039664076303,0.487361324972226,1.13271126736978,0.257335524447168,0.560878230928658
"AP006285.1",2.20120013177552,-0.0837300313323995,0.747707847663701,-0.111982282376765,0.910837454816044,NA
"AP006285.2",2.20120013177552,-0.0837300313323995,0.747707847663701,-0.111982282376765,0.910837454816044,NA
"AP1AR",548.541320568634,0.207816466047335,0.193423936562193,1.07440924707121,0.282639299823209,0.58570195405733
"AP1B1",1602.33470906282,0.0336979954699115,0.185607560793027,0.181555079577219,0.85593190415323,0.953188008751362
"AP1B1P1",0.125720713616633,-0.703410258953453,5.88638648009175,-0.119497804184697,0.904880979579126,NA
"AP1G1",1793.33733479548,-0.000807033268743311,0.162692174755035,-0.00496049222993335,0.996042116067361,0.999102101014448
"AP1G2",1723.88890459384,-0.97636900289736,0.248112678229143,-3.93518384415504,8.31330347578102e-05,0.00461754881429693
"AP1M1",670.520753972043,-0.094221532785753,0.121272871333198,-0.776938252965736,0.437195201112738,0.716691314969037
"AP1M2",1032.77471659759,0.036042846062029,0.287923090364686,0.125182200623009,0.900379308236797,0.968053186525241
"AP1S1",1484.25600768943,-0.00622565756754726,0.171736532208511,-0.0362512127587885,0.971082050923912,0.990723121622738
"AP1S2",329.957576491409,0.284295261806783,0.22935161558736,1.23956075512577,0.215137903901944,0.513600183574676
"AP1S3",92.6208826779153,0.264736923338531,0.354791632036901,0.746175781595086,0.455561235930063,0.731034347384328
"AP2A1",1533.814230229,0.0425690694763147,0.145048742898417,0.2934811334844,0.76915441823691,0.91572736511232
"AP2A2",1099.99229738461,-0.0869117896743547,0.109575887559144,-0.793165281252626,0.42768153251901,0.709597289655482
"AP2B1",3798.28747988878,0.154801277922208,0.106666056865867,1.45127027726234,0.146704614387127,0.428676349783046
"AP2M1",4308.83473968109,0.210465094843909,0.107590679589413,1.95616475002375,0.0504457495293728,0.241076258328645
